text,label
@HannahNeedsHugs hört sich an wie bunny huh,none
dicke titten haarige muschi deutsch versauter porno geschlechtsverkehr ficken deutsche frauenporno https://t.co/Hgov2GOa6e,profanity
"@zeitonline Krank ist das ""neue Gesund"". Stimmt, sieht man an unseren Politikern.",none
RT @FAZ_Politik: AfD-Chef Gauland: „Verfasster Islam nicht mit Grundgesetz vereinbar“ https://t.co/EApO3A0HQt,none
"RT @dieseratze: Da krieg ich schon wieder das Kotzen, wenn ich den Meuthen reden höre. #AnneWill #fckafd",profanity
"RT @EngelGert: @Musclebear66 @mariomayl @utawie Wäre ich #Trump, würde ich #Merkel nicht wieder herauslassen. 😂😂😂 https://t.co/ZsstLjla1D",none
@M_a_x_i_m95 Voll geiler Arsch,profanity
RT @StefanHechl: Das ist halt echt aus dem Playbook der 1930er https://t.co/zyOwVwqWFd,none
"RT @glitzeratom: Nichts hasse ich so sehr wie andere Mütter, die sich in ihrer Selbsterhöhung suhlen. Jedes Kind tickt anders. Es gibt nich…",none
"RT @krippmarie: Das sind die Pappnasen und Politclowns, die über die Zukunft von Europa und von uns allen bestimmen wollen und sich für sch…",none
"@Lizarussiahorny Aber ob du wirklich den geilsten Arsch hast, musst du erst noch beweisen 😎",profanity
@helllud123 @tagesschau Schwachsinn 🤕,none
Kostenlose dicke deutsche fisten. Geile nachbarin gebumst porno sado gratis. https://t.co/PumuqxZUdp,profanity
Die grünen #Europawahl2019 https://t.co/BHWUH7d01c,none
"@welt Barley, europäische Noch  Mirbürgerin, Halts Maul!",profanity
@phiIosoph stimmt halt,none
"@FrikaWies @stoeckli_martin Und solche Winkelzüge zeigen einmal mehr, daß der Islam moralisch sehr einseitig orientiert ist.",none
"RT @augenaufDE: #Grüne ,#Linke ist das die ""Vielfalt"", die ihr so gerne haben möchtet?
Denn was ihr hier sieht, ist Fakt! https://t.co/OFab…",none
@ExGruene @SchmiddieMaik Josephine ist jetzt schon so dumm dass man eindeutig sagen kann aus der wird nie etwas werden ..,profanity
"Schafft die Linken und ihres gleichen ab.
Linke fordern Ausrufung von Klimanotstand und Verabschiedung eines Klimas… https://t.co/MP4c6lxNBs",none
RT @tagesschau: Grafiken: Warum sind die Grünen so stark? https://t.co/1Kc8w559gg #Europawahl2019 #EUWahl19 #Grüne,none
"Mann
Frau
Hurensohn",profanity
Wieviel Plätze haben die deutschen Grünen denn bald in Brüssel?,none
fotos von behaarten muschis porno auf deutsche deutsche dominanz porno porno fetish gratis https://t.co/hEhzJjuINA,profanity
"Branchenblätter brauchen Headlines, diese ist allerdings selten dämlich. 
Mein Eindruck auf der OMR war ein völlig.… https://t.co/Y6vqrhnU4z",none
@Lalilein_ Teste die grüne! Ich will die grüne sehen! 😂,none
@woelken Einfach nicht mit der Kniekehle zucken. https://t.co/fYaA7dw2ke,none
Wo sind denn hier die ganzen #Hambi Leute? Wo sind die #Linke Aktivisten? Keiner da? Oh komisch. Und wieder hat hie… https://t.co/gzdZlgiO9N,none
"@maxotte_says Die grünen Philosophen an der Uni Köln, die Sie in deren schäbigen grauen Gebäude schon kennenlernten… https://t.co/YvnlRcImG1",none
"CN: Daesh-Propaganda

Viel Glück ihr scheiß Ottos",none
"RT @sixtus: ""Ich hätte gerne 400 Gramm Hüftsteak!""
""Steak gibt es nur als ganze Kuh im Abo!""
Wenn Online-Medien Metzgereien betreiben würde…",none
"@Bordeauxdogge2 Also, wir trainieren mit dem Trockenfutter und als Snack gibt es eher mal ein Stückchen Käse oder J… https://t.co/FoDsn5DDVy",none
"@einerhgw @SPIEGELONLINE Also sind alle, die anders denken als du, dumm?",none
"#S11 Teilausfall ab #Bergisch #Gladbach (17:33), über #Köln Hbf (17:54), Dormagen (18:27), #Neuss Hbf (18:45) &gt;… https://t.co/IgpCqAbaLv",none
@StBrandner Die GRÜNEN outen sich auch als Sprachrohr der Pädophilen und Kinderschänder und fordern nach einem Kind… https://t.co/tmi06q2zyL,hateful
RT @tagesschau: OVG Bautzen: NPD-Wahlplakate sind volksverhetzend https://t.co/LvDGi5zHFz #NPD #Wahlplakate #OVGBautzen,none
"Ich könnte so in strahlen kotzen, 2 Leute aus meinem Jahrgang stellen sich als Kanidaten für den Bürgerrat auf und gehören zur AfD",none
An all die Frauen mit Vaterkomplex: meldet euch mal,none
"@gayspacegulag Wir waren Könige und Scheisse, neger",profanity
RT @PoggenburgAndre: Linke Ideologen und Medien sprechen mittlerweile immer öfter von gesellschaftlicher Rückentwicklung durch #Rechtsruck.…,none
RT @Complaxes: Könnte kotzen. Ich hasse die Fans unseres Vereins. https://t.co/GS0hXKPzbn,hateful
RT @FussiRud: Wie kommt IHR NAZIS immer auf das unsägliche Wort UMVOLKUNG? Unsere BEVÖLKERUNG wird VEREDELT und zwar nachhaltig! https://t.…,hateful
"@bzberlin Super, wie er die grenzenlose Dummheit der Roten schön verbreitet. Der ist so hohl, der passt eigentlich eher zu Grün.",hateful
warum muss ich mir immer so traurigen scheiß geben?,none
Eva Herman: Ihr seid Idioten!,none
"RT @schweizok2: Erding: Grüne Stadträtin verleumdet Stürzenberger „Verurteilter Nazi“ !!!
(Video)  https://t.co/mKu1Qh2jNZ",offensive
"RT @Thorsten0711: Senioren überfallen und misshandeln.
Dreckiger Abschaum. 
#AktenzeichenXY",hateful
"RT @AufgewachteWelt: Gute Tag Frau Merkel, Gratulation zu Ihrem weiteren Verrat an uns Deutsche! Sie bekommen einen Ehrendoktortitel für Ih…",none
fickt jeden eurer SIE tweets in den arsch,profanity
Seo ist einfach oder? #seo https://t.co/sUzz9BYsBv,none
"Ende des linken Aufschwungs in Europa? 

https://t.co/3ARz2WX3cq",none
"@tiptopgeheim Hoffentlich hat es mit der Ermordung der Leute die im 1.Stock über uns wohnen zutun

Der Hurensohn me… https://t.co/VhdMdX8VNA",offensive
"@RudolfZlabinger @HeikoMaas @SawsanChebli ZDF - Mitarbeiter und Grünen Aktivist zeigt öffentlich den Hitlergruss.
S… https://t.co/fQMlntYRM6",none
EIN WORT AUS DEINER FRESSE UND ICH BOX DICH AUS DEN LATSCHEN,profanity
"@airliners_de Hat Airbus doch schon, der Typ ist überhaupt nicht informiert: https://t.co/eND8FAXIpE @Der_Postillon",none
"Weil die krank doof und pervers ist 
Alles was die so lieben 
Absolute Nazi scheisse 
Witten",profanity
@ArminSchon Scheiß Lilien. 😊,profanity
@mspazieren Ist einfach so DD:,none
@MissBJArmstrong Ich könnte mir Frau Roth als Präsidentin der Türkei vorstellen.,none
@Mupfmama Der Mupf erfindet einfach die kreativsten und sinnigsten Wortneuschöpfungen 😍👏,none
Du bist schon einfach verdammt geil!,none
@juussyyy So viel könnte ich nicht mal kotzen,none
"@Hallo_Rollo Es gibt nicht DAS System, das alle(!) zufrieden stimmt",none
@PoetMehmet Alle Frauen sind halt Schlampen die in die Küche sollen,hateful
@sven_giegold Noch witziger ist dass Merkel überhaupt keine Rolle spielt! Merkel regiert Deutschland. Merkel ist fü… https://t.co/X5vpPpIk5f,none
"RT @Schwulemiker: Der Linke hasst jeden, der sich etwas aufgebaut, etwas geleistet hat. Denn diese Menschen führen dem Linken täglich vor,…",hateful
"@Borussen_Tom09 @EAFussball Die wahren Idioten sind die, die sich über Spiele aufregen. Bzw weekend League,  was au… https://t.co/kVh1fcUfcF",none
RT @psychomolehappy: die die jetzt schreiben ihnen war klar dass gzuz frauen schlägt und scheiße ist haltet die fresse es geht nicht um euc…,profanity
Raste du doch mal gegen Nazis aus und nicht nur gegen Linke. So 'ne Schwätzerinnen hasse ich ja wie Rosenkohl.,offensive
"@krone_at Viele Massenzuwanderer haben keinerlei ökologisches Bewusstsein, kennen das nicht, und die Moslems hassen… https://t.co/fza2odWYuT",none
"Und mit Verlaub, bei so unreflektierten Kommentaren kenn ich nichts mehr. Keine Geduld für den Scheiß.
Ich lass dic… https://t.co/lSmEYFw2a1",none
"RT @EvaMolau: Die @Ricarda_Lang wird vom CDU Typ permanent unterbrochen, geduzt, muss sich den größten Scheiß mansplainen lassen und ist tr…",profanity
"@fiischyyy Ja, alle sind dumm, außer du!! Was für eine Logik",none
"Ich glaube, die CDU ist einfach total am Arsch. https://t.co/c4li8L77Z5",profanity
@MarcelMolitor2 @CodeVeinGame Einfach im PSN eingeben. Das ist nur ein Anzeigefehler. :) /cd,none
RT @der_Macco: Der @EkoFreezy hat den German Dream represented und ich geh jetzt mal kotzen,profanity
"Muahaha! Es gibt wirklich Leute, die glauben, daß man auf Bratzenbuch Links klickt. xD 
Wie dumm kann man sein?
#niemalsFacebook",none
Manchmal wünsche ich mir Sternzeichen wären bedeutender stellt euch vor ich hätte so stierhörner die ich nazis ins arschloch jagen könnte 🤝😔,none
@Ophelia_BDSM Nun habe ich Grillgeruch in der Nase und sehe eine fette Bratwurst vor mir.,none
RT @pharaotom: Ich wünschte mein Arsch würde so gefickt werden ... https://t.co/1MjRkSbtsI,profanity
"@kaadeeey @Pearsxon @Lxckz_ @EskalationzZ @zatox95 Dieser Fxbz gehört doch auch zu denen, hat auch immer sein Maul… https://t.co/pEdnEjhYVD",profanity
#Einhorngate bei der humorlosen #Linken: Der Ortsverband Schwäbisch #Gmünd distanziert sich von seiner Stadträtin C… https://t.co/bXFbUYRIQb,none
"Mega heftiger deutscher porno, partnervermittlung italienische frauen. Monster schwanz porno, deutsche mutter desso… https://t.co/UHj7wYJqWk",profanity
@WasdGes @Dior20001 Aber warum macht man so dumme „Abkürzungen“ anstatt einfach das richtige Wort zu schreiben,none
RT @ein_prozent: Horst #Seehofer galt lange als „konservativer“ Gegenpol zu Angela #Merkel. Mittlerweile zeigt der „Heimatminister“ sein wa…,none
"@teite99 @KrahMax Dem Gesicht nach der Abstimmung nach zu urteilen, hat Kurz das nicht erwartet.",none
@KioskMein @99Bluemarlin @tagesschau Dann ist dasLand aber schon am Boden.,none
"Geile opoe fette schlampe wird gefickt. Saubere deutsche pornos, freie deutsche sexfilme. https://t.co/ZWYPspnsxr",profanity
"Ach, alter, Marcel, ey, scheiß auf die Mille, man
Scheiß auf's Geld, ich brauch
'Ne Pille, 'ne Pille, 'ne Pille, 'n… https://t.co/MRjNxobjqy",profanity
"RT @Ritter_Roter: Cambridge-Wissenschaftler: „Frau Merkels #CDU Doktorarbeit ist Bullshit“     
#Merkel hat lediglich aus 145 Quellen abges…",offensive
"@ZDFheute Oder alle Asylanten ausweisen. 
.",hateful
"RT @DingenskirchenJ: #Fanpost
... wenn Dir das deutsche Nazi-Pack nicht mehr reicht, dann läd man sich halt noch ein paar Erdogan-Trolle ei…",hateful
@PlayoffCaleb eFG &gt; TS &gt; FG,none
@tagesschau @tagesschau Wieso ist die Landesmedienanstalt so veraltet? Sie ist kein Stück besser als die Politik momentan...,none
"Pack dann aus Spaß an der Freude
Ein stark pharmazeutisches Markenerzeugnis
In den Arsch deiner Freundin",profanity
"@schaefer_vgtlnd Und seinen Arsch riskieren 💪
Wenn es gegen die verblödung geht auch seinen Job.",none
@HeltedSkelted jedes scheiß Konzert auf dem ich in Berlin war war so,profanity
"@COMPACTMagazin kriminelle ausländer abschieben, war das nicht euer credo? warum nicht hier?",none
"https://t.co/ykxdOebkNQ

Mir kommt einfach nur das Kotzen!",none
"@SapereAudeDE @LanaS08819497 Vor allem motiviert, sich in die soziale Hängematte zu legen, die der dumme deutsche S… https://t.co/uRXsH2CGXS",hateful
"@achtmannstark ja das schon, das ist ein Hurensohn move, keine Frage",profanity
"RT @gerlet1: Meines Verachtens, labern Sie Scheiße. Unerhört.",profanity
"@zick_le2jh Ist echt so... ich wusste halt nicht was ich tun sollte und hatte Panik, also hab ich um Hilfe gerufen,… https://t.co/vFwHkP9Xot",none
RT @Ijoba_xpensive: DJ Zinhle X Dammy Krane X Gabriel Youngstar – Heavy Duty https://t.co/oRUavR8iy4,none
"@plusdemurs @DrDavidBerger Und genannt wird das ganze dann ""Saalschutz"", hm? 
""Stoßtrupp Adolf Hitler"" war auch mal… https://t.co/i0PD043kke",offensive
haltet doch einfach eure fresse,profanity
Warum ziehen die vor dem abspritzen immer den Schwanz aus dem Arsch! Das macht doch niemand in der Realität! Das is… https://t.co/OnekWsLDiW,profanity
@queer_de Das ist ja genauso wie der gleiche Scheiß mit Scientology damals die an den Schulen geworben haben für keine Drogen,profanity
@Melodygahlen Geiler Arsch,profanity
es gibt tatsächlich Tage an denen ich mir selbst Sigmar Gabriel zurückwünsche https://t.co/YDWG5WS79L,none
RT @MarcusErlebach: Ja das stimmt süße und einen geilen prallen arsch. 😋😍😍😘😘 https://t.co/AAPb7hN1p4,profanity
Hoffentlich fault euch das Hirn ab!,offensive
"RT @badespassbarbie: wer meint, dass gewalt immer scheiße ist, auch gegen nazis, dem empfehle ich sich mit vertriebenen zu unterhalten, nac…",profanity
"RT @SebGreiner: Merkel ist jetzt also wirklich die Kanzlerin des Atomausstiegs. Dass ihr Atomausstieg völlig unnötig gewesen wäre, wenn ihr…",none
"@Telekom_hilft Achja Telekom ihr macht euch bei mir mal wieder unbeliebt..
Nicht nur dass es speed on erst ab magen… https://t.co/vK1gpcA1qS",none
"N E I N
N E I N
N E I N
Einfach   N E I N ! 
#GNTM
#GNTMFinale
#GNTM2019",none
Hocke meinen Arsch ins Auto und fahre 30min zu meiner Schwester. Dort angekommen klingel ich schon dezent verzweife… https://t.co/UmYWMdfyJG,profanity
@andy93893217 Alles Arsch,profanity
Fraktionen beklagen Ausschluss: Grüne und Linke attackieren Seehofer wegen Einheitsfeier https://t.co/sgSOEWNJZa,none
"RT @zeitonline: ""@FridayForFuture war eine Wahlkampfmaschine für die Grünen"", sagt Wolfgang Merkel vom @WZB_Berlin. Mit den jungen Wählern…",none
RT @_krillin: ich würde lügen wenn ich sagen würde ich hatte noch nie probleme zwei türken auseinanderzuhalten,none
"Schlussmachen läuft halt nicht immer so einfach 😂
alles sehen: https://t.co/qJYjHRgIWX https://t.co/JKrZEWwN8d",none
"@bakaray_ #NiemehrCDU ist einfach noch zu freundlich als # , wenn schon dann #NiemalsCDU",none
@FCBayern Einfach geiler Typ💪🏿 https://t.co/6lBCUR8TDK,none
"Abschaum und unter aller Sau... sorry, da fält mir kein anderer Vergleich ein.",none
Dank diesen hurensohn Newcomern haben Haft und Xatar beef ihr hurensohn Newcomer,profanity
@welt Also Rezo möchte kurz vor den Europawahlen sich als Hampelmännchen für die Grünen verdingen. Und trommelt in… https://t.co/rdbaAKsr77,none
"RT @IShaiqz: @RRivexx halt doch einfach dein scheiß maul wenn du 0,0 ahnung hast du hurensohn",offensive
Lass uns einfach mal Dopamin vergeuden ✨,none
@DracheSchaut Hätte mich auch gewundert wenn copy und paste zu einfach wäre,none
"@andreas_bvb Balerdi, Schulz sind doch Abwehrspieler",none
RT @pepper46477330: Cambridge-Wissenschaftler: „Frau Merkels Doktorarbeit ist Bullshit“ - https://t.co/UNIwTgjd1O,profanity
"@SPIEGELONLINE Was für eine Enttäuschung, diese Luftnummer von Merkels Hofnarr.",none
RT @tagesschau: Merkel spricht vor Harvard-Studierenden https://t.co/LeddGw939m,none
"Zieht euch mal den Stock aus dem Arsch, alle die wegen der #Edeka Werbung rumheulen. Verständlich das Deutsche als… https://t.co/76sTjRaQo6",none
"RT @SylviaPantel: Mit @HGMaassen und Sigrid 'HerrmannMarschall bei der Veranstaltung des Berliner Kreises ""Passt der politische Islam in ei…",none
Porno gratis per deutsche frauen filme. Putze ficken deutsche teen fotzen. https://t.co/2DK2qfxYTD,profanity
da gibts halt einfach echt ultra den nicen stuff so kann sein dass die mega evil sind kapitalismus und so aber bla,none
RT @chrizzie93: Die Grünen sind halt im Trend. #schlagabtausch https://t.co/UiTIARD974,none
@der_andre09 @19Mei89 @mone_0610 @FloBVB666 @borusse08 @xvoffo Gruss zurück,none
@tagesschau Ich hätte ein Rezept gegen rechts: Man sollte #Europa einfach mit mehr illegalen und legalen Sozialsstaats-Bereicherern fluten.,none
"RT @city0815: am meisten hasse ich die linken mittlerweile dafür, dass ich bereits anfange, rechte zu verteidigen. 🙄",hateful
ICH FICK DICH IN DEN ARSCH! KANACKE! ICH FICK DICH IN DEN ARSCH!,hateful
@Anabell2301 Willkommen zurück!,none
@AndreaSchlegel3 @sheelockmaier Jegliches Wort vom Islam bestätigt seine Rückständigkeit und Inkompatibilität.  Jedes.,hateful
RT @TradeMonkeys: Movement chart $TTCM —&gt; $IBGR —&gt; $KRFG 💥💥💥💥💥💥💥,none
canales porn gratis kostenlose deutsche aupair porno emoticon sesso gratis porno gratis anale https://t.co/v9wDRJOt5I,profanity
RT @ddrmuseum: Ab 1977 gab es in der DDR die Pocketkamera „Pentacon K16“. Sie war ideal für das Negativformat 13x17mm. #MuseumWeek #PhotoMW…,none
"@timo_reeg @fifaprogamer213 @AGlibic @mxlanax Wir sind uns aber einig, dass gökan einfach scheiße dumm ist, oder?",profanity
@DerSchulze Einfach ins Fediverse wechseln... Da kann man viel leichter die #AFD Nazi Schweine als Nazi Schweine be… https://t.co/UQrrNHQC5K,offensive
RT @Tobias_B: Können wir jetzt dem Berliner Landesverband der Grünen 'ne fette Rechnung fürs Tempelhofer Feld schicken? https://t.co/i6ZEgy…,none
RT @gerhardschwar11: @Virgen48 @DerWanderer4 Nazis sind keine Samba-Truppe..!👍,none
@55Uli Was hat uns Merkel da nur reingeholt!,none
"#UCIWWT #Emakumeen #Bira (2.UWT):
⏰ 22.05. - 25.05.
📜 Startliste &gt; https://t.co/AxGr23Ote6
🚵‍♀️ Etappenprofile &gt;… https://t.co/BdKnfStSrm",none
@Final_Ace_ Weil du dumm bist. :|,offensive
"RT @Hartes_Geld: Ich ""oute"" mich mal:
Bin ""Sexist"": Ja, mir gefallen schöne Frauen!
Bin ""Rassist"": Ja, mir werden die Moslems hier langsam…",none
"RT @Tevsa: EU-Sondergipfel: Merkel traut in der EU keiner mehr über den Weg 

Angela Merkel - Persona non grata

https://t.co/q4BzBvlsLq",none
@jemxkn henlo (ate) jem hnnnng :’&gt; https://t.co/KZI3bZ2W5H,none
@fabigumPEYT @OrtLeit @HoxAtBox @SnowOwlem DEUTSCHE MARKENBUTTER,none
"RT @Backstage0000: Priorität:
Merkel muß weg. 
Sie ist eine linksradikale häßliche
Alte?",offensive
@Lara_Loft Ich glaube ja wenn man bekannter ist im Internet muss man mittlerweile ein ganz viel Leck mich am Arsch… https://t.co/buzFEseAIe,profanity
"RT @Seb_Baehr: ""Geflüchtete Frauen müssen nach der Geburt ihrer Kinder zurück nach #Moria, dort leben sie dann in Zelten oder Baracken. Das…",none
RT @MOKoffiziell: diese dinger machen frauen 9000% unattraktiver https://t.co/jCBoQZDAQa,none
"Brandt. 💤
Schulz. 💤
Hazard 💤
Mateu Morey 💤
@IlkayGuendogan 😳",none
"@VolkerWeise @MaPhiMoTo Stimmt.....siehe , auch Grüne",none
@Juliahorny1 Geiler Arsch,profanity
"https://t.co/Zb3UbBhV0d wie fucking cringe können ""Politiker"" sein?",none
"RT @salsapicantona: Die spanische Generalanwaltschaft erklärt, wie Hassverbrechen interpretiert werden müssen:
""Hass gegen Nazis ist Verbre…",none
"RT @AufgewachteWelt: Ich eruiere:
Merkel gibt CNN(Clinton NextNews) ein Interview.

Merkel erhält von Obamas Harvad-Universität eine Ehrend…",none
▶ Deutsche Post: Zurück auf Wachstumspfad - Aktienanalyse: Kulmbach (https://t.co/YP8xX5QCDa) - Deutsche Post-Aktie… https://t.co/v8kfHtQ4sD,none
@extrakaese Das hört sich nach Frustessen an!,none
@jansen_hh @ZDFheute 😂 stimmt auch wieder,none
"RT @impFanOffiziell: Die Grünen so: Reduziert mal pls Zucker, das ist ungesund
Grüne Jugend so: fresst mehr Torte Leude, ist doch egal ob i…",none
"@PSPresseschau @Dr_Huettl @janboehm Mir macht ein „demokratisches“ System, das Polizei benützt, um Nazis zu schütze… https://t.co/eteydD5dcN",none
"@Hansmll89138006 @derherrz Lächerlicher Appell an die Historie. Das ist kein Argument, scheiß auf Religion.",none
@LoetzschMdB Die Linken und ihre politischen Altvorderen haben schein einmal einen  deutschen Staat an die Wand gef… https://t.co/nncgbkFqbX,none
Wie mir diese scheiß Lautstärke der Ps4 auf den Sack geht was ein Haufen unnützer Plastikscheiße.,profanity
RT @MOKoffizieIl: deutsche street fighter https://t.co/Rc9r7n8O2f,none
"RT @AZeckenbiss: Die Nazi-Hooligans #SteelerJungs aus #Essen, 
dumm wie eine Scheibe Knäckebrot.
Linke tragen #Lonsdale, wundert sich der F…",none
"#gaysex #kostenlos Fick den verdammten Arsch (19:33) Anal, Braune - https://t.co/z5LjOAWjNu",profanity
RT @AJ79er: @hyracexd Hab den Hurensohn 2 mal gezogen 😂😂😂,profanity
"Es ist eine Schande, dass am #1Mai Nazis unterwegs sind. Deren geistige Vorgänger verboten am 2. Mai 1933 die Gewer… https://t.co/BWI7mYCGe0",none
"D

         A
            Ab
               G      G

                 F   F

DD               D",none
"RT @aufklaerer2017: Wie immer! 
Kaum holen idiologisch verblendete Gutmenschen @Die_Gruenen und #Linke den Ali ans Mikrofon um sich zum The…",hateful
"RT @verschlafn: Bist du lieb, zeigt sie kein Interesse, bist du ein Arsch, zeigt sie Interesse!",profanity
"Nanny-Index - Rauchen, trinken, ungesundes Essen: Deutsche sind ein Albtraum für Krankenversicherer",none
@dr_Intellekt @MazeMatze Low Hanging Fruit much? Den Typ nehm ich nur mehr als Teil des linken Grundrauschens war.… https://t.co/GEXWY0Dc0y,none
@HoeTang brauchst du dazu auch nicht sieht doch ein blinder mit krückstock dass ich ne skinny zahnstocherbitch ohne arsch bin,profanity
"Heeeey duuu scheiß scheiß Schwuchteltier, scheiß scheiß Schwuchteltier!",hateful
"RT @SecondCircleOsu: Trefft uns auf der @Dokomi! 
Wir sind deutsche osu!Turnierveranstalter und bieten euch die Möglichkeit in die Welt der…",none
@_Fridgeguy_ @paulo_roth @ALT_Vaeterchen und ich sehe einfach ALLES https://t.co/J43tvTwGdF,none
@NPD_DUSS Widerliches Nazi Pack.,offensive
Gabriel und Schulz: Wie die SPD-Männer mit ihrem Machtverlust klarkommen https://t.co/WsjBqTKZ6L via @SPIEGELONLINE,none
babysetter porno gratis frauen arsch in jeans gratis videos adultos videos oporno gratis https://t.co/BxCDjPGBR5,profanity
@vWSTD @KordiMVP @Neeyrox Wer will wenn linken überhaupt hahahaha,none
"@michelreimon Widerwärtig, dumm und überflüssig, was dieses Revolverblatt da verbreitet!",none
"@SteinbachErika @Grandel1 Junge , Junge , ich wusste nicht das es so viele Links/ Grüne Idioten gibt .",none
@MeInAnUsBrEnNt_ @FoxoDerFuchs Eis in den Arsch,profanity
"@pepper46477330 @China_Welt_News Unsere bürgerliche Pflicht ist es dieses Politiker pack abzusetzen, das ist unsere… https://t.co/ujLZQOv2zh",hateful
RT @MartinaKoslows1: NYLONFACESITTING Du vergötterst meinen Arsch https://t.co/sP4NuKeFdS @RoxyRed19589189,profanity
@FullGoonZone @Hundefriedhoof Profis sitzen sich in so einem Zustand einfach hin,none
"RT @ichbinkoelnerin: „Die Angreifer verlangten von den Christen, sich zum Islam zu bekehren, doch der Pastor und die anderen lehnten ab. Si…",none
"@LittlePeeps1963 &gt; das hatte auch schon sein gutes, weil heute einfach jedes Gerüche sofort von jemandem als Wahrhe… https://t.co/Rzdx95BJiR",none
"@narrhallamarsch Es fehlt halt die Ahnung, um zu merken, dass man keine Ahnung hat. Willkommen auf Mount Stupid. #DunningKruger",none
@ZDFheute Wie hassen alle Ausländischen Sachen nur die #geld der Ausländer motiviert uns noch mehr 🤣🤣🤣,none
"RT @uedio: Medien sollen erst die AfD hochgeschrieben haben und dann die Grünen und hey, wenn das so einfach ist, bin ich dafür, dass wir u…",none
RT @Knuddelbacke: Die Fröbelschule Aschaffenburg integriert sich in den Islam https://t.co/SZvXH26tb4,none
Der Fellgerber kehrt zurück https://t.co/TtZZ39jGes,none
"RT @AfDNbg: Wollen Sie wirklich #Grüne wählen?
Die ehemalige Umweltpartei?

Grüne haben schon lange ihre Ziele aus den Augen verloren. http…",none
"@go73729092 ich würde für keinen Politiker die Hand ins Feuer legen, Eure Merkel hat genau so schon genug bekommen,… https://t.co/KOQ9qTeTlC",none
"RT @michael_seyfert: @KrahMax Die #Grünen sind Rad-ab-Habende, warum soll dann die Grüne Kathrin nicht auch Habenschaden heißen?",none
"RT @Gothano: @RegSprecher @Harvard Mitreißende Rede zum Aufbruch,die in totalem Widerspruch zu Merkel's Handeln als Spitzenpolitikerin steh…",none
RT @SchwulerFurry: @freekringeh komm discord du hurensohn ich warte,profanity
RT @PatrickKul: Stickerbrush Symphony &gt; Bittersweet Symphony,none
@MichaLocalpixel @RealBuschpilot @tagesschau Schmeißfliege,none
Tiempo Secure Joins Deutsche Telekom's nuSIM Partnering Network   https://t.co/tUKmnCAWlB,none
"@thE_rZA_Cons Zum kotzen. Was ein scheiß start in die Woche. 
Autsch, ipad ist ja noch schlimmer. 
Da kann man nur… https://t.co/dZzHaQ1KEu",profanity
"RT @SvenIsHell: Was machen die Leute, die DIE LINKE, GRÜNE und SPD gewählt haben, eigentlich an Pegida-Montagen? #nurindresden #nopegidaDD…",none
schwiegersohn fickt schwiegermutter free porno oma deutsche perverse deutsche pornos amathure porn https://t.co/EZQZAYfW82,profanity
Dachbalken hört dicklich,none
"RT @Hochheimer_12: Mutti kümmert sich ums Kind! 
Bis 1977 war Frauen eine Berufstätigkeit nur erlaubt, wenn dies mit ihren „Pflichten in Eh…",none
Ist einfach echt so,none
@warumeli @magic_opfi halts maul lsss opfa,offensive
Nun holt MERKEL die Satansbrut ins Land ‼️ https://t.co/oxLRxkSgSa,hateful
@Okee42203068 Die Grünen  aber auch nicht!!,none
Die #Zerstörung der #Grünen /#Linken #RezoVideo ⁦@rezomusik⁩ ⁦@StroeerMedia⁩  https://t.co/armQ3OTAsk,none
"@dabiggapicta @twitpatli @operationlibero Stimmt, es gibt auch richtige Probleme und nicht nur Knarren. https://t.co/DjpttvHxQz",none
"PETITION IST EINGESTÄNDNIS,DAß MOSLEMS ZU DUMM FÜR MATHE SIND !!!  Kopftuch-Muslima startet Petition gegen Mathe-Ab… https://t.co/s7AjMsUS1r",hateful
"RT @keeprespect79: @tagesschau Das zeigt: naiv wählt grün, wenn sie älter werden sind die schlauer!",none
"Hier ist so ein Kind, das den City Roller rumschleudert, der hat den noch nicht gegen den Knöchel bekommen

Kinder heutzutage...",none
@yungestablismnt @PanzerfahrenBot du bist einfach cute bro,none
"@zonenbiest @zeitonline Genauso wie Taschentücher. Alle aus Papier und zum wegwerfen sollten entsorgt werden, nur m… https://t.co/qK7BMf2AI4",none
Hatten die Grünen da echt nen Furry auf der Wahlparty?,none
@knallfrog Fussballfans sind dänk schlimmer als nazis! 😂,hateful
"RT @ritaliddle: @HolgerEwald1 @jouwatch Der Imam des Vatikans hat so viel mit Mutter Terrorista Merkel gemeinsam, dass ich hoffe, sie komme…",offensive
"&gt; Altcoin
&gt; Next: 138B
#altcoin https://t.co/bmgqKykoZe",none
claymation gehirn zwicki zwacki platsch,none
"@GrunnelDude schnapp dir deinen lieblingsmenschen, sobald sie zurück ist und erst mal sad kuscheln?

mein mitleid an dich",none
Apple kann bei iPhone-Rückgängen gegensteuern #tradesfeed -&gt; https://t.co/QorSqRpfJJ,none
Vergleicht Gauland gerade wirklich die Volkskammer der DDR mit dem EU-Parlament? Urgh... #ZDF #Wahl2019,none
"ICH FICK DISCH GLEISCH LAN, HALT DIE FRESSE DU OPFA!",offensive
Staatliche Indoktrination: Brisantes Dokument belegt linksgrüne Gehirnwäsche an deutschen Schulen… https://t.co/AbzMVvqMFI,none
@TheViice @SpursOfficial Wird es halt ne 0-3 Klatsche. Haben absolut overperformed und das was jetzt kommt ist einfach nur ein Genuss.,none
