text,label
"Kyu ki BJP Pak ke Balakot par hamala kiya,Vance mataram aur Bharat Mata ki jay bolta hai.",none
@Shree4Bharath @RahulGandhi Bc isko samjhne jaayenge to isi ki tarah ban jaayenge 😦😦,profanity
"RT @imHarshThakur_: राहुल गांधी ने कहा - चौकीदार चोर है
लेकिन
अब राहुल गांधी ने लिखित में माफी मांग कर कहा है - की चौकीदार चोर नहीं है

अब…",none
"दो कौड़ी का आदमी 6 करोड़ मे टिकिट बेच रहा है इससे अच्छे दिन क्या होगे ?
#AAP",offensive
"RT @LambaAlka: ई-रानीे का राजा के बचाव में झूठा विडियो पोस्ट कर जनता को गुमराह करना यही बताता है कि ""बच्चे मन के सच्चे "" ;). https://t.co/z…",none
RT @vikrantkumar: मल्लब अब EVM को ब्लूटूथ सिग्नल से हैक करवाने वाले लोग भी मोदी जी के राडार वाले बयान पर मज़ाक बनाएंगे?,none
"RT @NituTiw81600052: चीन की दीवार पूरे वर्ल्ड में फेमस है पता है क्यों 
🤔🤔

क्योंकि चीन की यही एक चीज है जो आज तक टिकी हुई है..

😂😂😂😂",none
"RT SocialTamasha: अभी अभी मैं 72,000/-का नुकसान करके आया हूँ🤣 #MeraVoteModiKo 
#VotingRound6 #Phase6 #DelhiVotes https://t.co/g3y4XahXWJ",none
@Kiranja34522516 फरीदाबाद से 90 परसेंट वोट bjp को पड़े है..,none
"RT @RadhikaChatter5: राहुल गांधी जब भाषण देते हैं तो नरेंद्र मोदी कांपने लगते हैं:- प्रियंका वाड्रा

बहन तू भी गांजा फूँक लेती है क्या ? 
😞",offensive
"कश्मीर' में पाकिस्तानी तो रह सकता है,
मगर भारतीय नहीं ।
ये कानून बनाने वाली कांग्रेस कहती है ।।

अब होगा न्याय । 😊😊😊 https://t.co/cfpDZOOOah",none
RT @abhishekento: @KumarKunalmedia @ArvindKejriwal सड़ जी खुजलीवाल कोमोदी जी बस खरीदने नहीं देते हैं क्या???🚌🚌🚍🚍,none
RT @VBELT1978: मोदी जी ममता बनर्जी के गुंडों ने यहां तबाही मचाई हुई है कुछ करते क्यों नहीं इनका https://t.co/8odBei6WXM,none
"RT @rukasa007: अमेठी से एक वीडियो आई है। आप भी देखिए कांग्रेस की हालत। और कांग्रेस के विरूद्ध लोगों में प्रतिशोध। 
अच्छी लगे तो अग्रेषित की…",none
@Nidhi67169964 @Swetadubey11 बहुत सही बेटा पप्पू,none
@AtharSky92 @ashutosh83B ओले 😁😁,none
@ANI में दिल्ली का हु और आज बहुत गुस्सा आरहा है ये नंबर देख के । रंडिरोना इतना मचाएंगे जिसे पुरा देश देखता है पर साले वोट देने नही जाएंगे,profanity
"RT @Chaloekbaar: @anuragspparty अमीरों का आरक्षण हटाओ

 भ्रष्टाचार धीरे धीरे हट ही रहा है 

अभी गद्दार चुप नहीं हुए 
उनका भी जोर चल ही रहा…",none
@RahulGandhi मान्यवर कम से कम देश की रक्षा सुरक्षा एवं आतंकवाद के विषय में तो देश के साथ चलिए विरोध करिए लेकिन हर समय विरोध मत करिए इससे आपकी छवि खराब होती है क्योंकि इतिहास कह रहा है जो 10 साल लग गए ना इसमें आपके दादा परदादा का ही हाथ है @INCIndia @BJP4India @LambaAlka @rajnathsingh,none
@msdhoni धोनी आज का मैच जितना है हार मुझे पसन्द नही है जब मै अपनी पसन्द की टीम का मैच देखता हुँ हार जाती है ईसलिए मै मैच नही देखता दुसरे दिन हाईलाईट देखता हूँँ,none
"RT @ramkripalmp: काम किया है, काम करेंगे, पाटलिपुत्र का विकास करेंगे। #PhirEkBaarModiSarkar https://t.co/Ao7odUsMqD",none
"RT @RJDforIndia: अरे वो लतख़ोर प्राणी, तू अपनी बता तेरा लाला क्या कर रहा है? जाकर अपनी अस्पताल के कागज-पत्री ठीक करा ले कितने दिन पलटू के…",none
RT @twistintwit_in: नौकरी पाने के लिए क्या क्या करना पड़ता है https://t.co/BRY3sXPhe8,none
RT @HumeshSagarNSUI: हरियाणा सिरसा की उन्नति और हरियाणा के हितो की रक्षा हेतु 12 मई को बैलट नं. 1 पर बटन दबाकर @AshokTanwar_INC  जी  को विज…,none
@shuklapinku शुक्ला जी कहाँ चले गए थे?,none
"RT @SHAMMAPARVIN: भाजपा खुलकर आतंकवाद के खिलाफ वोट मांग रही है 

कांग्रेस को किसका डर है ??
क्यों नहीं मांगती आतंक के खिलाफ वोट।।
👇👇👇👇
Must…",none
"RT @roflvoice: भाजपा वाले नरेंद्र मोदी की तरह एक नंबर के झूठे हैं हवा में बोलते हैं।
पूरी BJP का आईटी सेल मिलकर एक सवाल नहीं खोज पा रहा न…",offensive
"RT @iamDhanak: राजस्थान में ये क्या हो रहा है 1 महीने में 16 बलात्कार 2 दुल्हन का अपहरण।

कहाँ मरे वो लोग जो कहते थे वसुंधरा तेरी खेर नहीं।…",none
"@DrKumarVishwas श्रीमान ,एक महिला को इसलिए गिरफ्तार  किया की उसने ममता बनर्जी  की मेमे  बनायी ,अब अभिव्यक्ति की अज़ादीवाली   टोली कहां चुप गयी,जो हर बार प्लेकार्ड  लेकर  मैदान में उतारत थी, जो मीडिया हाउस  इस मुद्दे  में जोर शोर से बहस करती थीं,कहाँ गयी,यह असली  मुद्दा है .",offensive
"@ReallySwara यार एक तरफ तुम कन्हैया के साथ हो और एक तरफ गढ़ चिरौली पर दुख व्यक्त कर रही,कौन सी आइडियोलॉजी है ,कहा से लाती हो दोगलापन",offensive
RT @Binakahelunga: कन्हैया कुमार के टट्टे चूसने वाले भी रेडिकल आंतकवाद और नक्सल पे ज्ञान चोद रहे है अबे मदरसाछाप तेरा सीरिया वाला इस्लामी…,profanity
"RT @gair_kanooni: 23/05/2019 के दिन पूरा देश इसी तरह TV देखेगा 😆😂🤣😃😊 क्योकी आयेगा तो @narendramodi ही
 @GairKanooni @TajinderBagga
#MeraVot…",none
"RT @sanjaynirupam: बादलों में रडार के सिगनल उलझ जाते हैं।
मोदीजी का यह वैज्ञानिक शोध कम-से-कम देश के बच्चों को नहीं पढा़या जाए।
वरना बड़े…",offensive
@ShilpiSinghINC उसका नामांकन अभी रद्द हुअा .मोदी के इशारे पर,none
"RT @SudarshanNewsTV: इधर देश चुन रहा भारत भाग्य विधाता उधर सेना ने कश्मीर में खामोश किया लश्कर के 2 दुर्दांत इस्लामिक आतंकियों को

#Shopian…",hateful
"RT @Ridzi_speaks_: अंध भक्तों की अंधभक्ति का आलम यह है कि अगर साहेब इनके हाथ में गोबर थमा दें तो !

केक समझकर खा जाएंगे !!
😂😂😂",offensive
"RT @DrRupesh1234: #ThursdayThoughts
ब्रह्मा, विष्णु और शिव जी की माता दुर्गा देवी है तो इनके पिता कौन है? यह जानने के लिए देखें ईश्वर टीवी…",none
@kiittu_ @JKS2019 देशभक्त कह सकते है..!,none
"@RishiDarshan ग्रीष्म ऋतु में स्नान के लिए कभी भी गरम पानी का उपयोग नही करना चाहिए।

Sant Shri Asaram Bapu Ji के सत्संग में बापुजी बता रहे है 
#SummerHealthTipsByBapuji 
https://t.co/jB53KsjDxp",none
"RT @yadavdimples: @RahulGandhi 5 साल, 1500 रैलियां,1 ड्रेस -सफेद कुर्ता पजामा, राहुल गांधी 
5 साल, 200 रैलियां, 1 ड्रेस-सफेद कुर्ता पजामा,…",none
"RT @kingali22577: सुन तु मिसाइल लेकर पाकिस्तान पैदल निकल जा, उनके रडार को लगेगा की हाथी आ रहा है । 🤣🤣🤣🤣 https://t.co/hccV0uWmQq",offensive
"RT @sachinmaurya850: लाख समझाया की दुनिया शक करती है … पर, उसकी आदत नहीं गयी, मुस्करा के गुजरने की…",none
"RT @AkhterH007007: "" चौकीदार ने हर बैंक खाते मे 15 लाख डालने का वादा किया था,  कितनो को मिल गये?
2 करोड नौकरीयो की बात की थी, कितनो को मिल…",none
"RT @AisiTaisiDemo: पठानकोट, पुलवामा, गाडचिरोली - अपनी ही सरकार के intelligence failure के कारण मारे गए हर जवान के नाम पे वोट माँगेगा तेरा…",none
"RT @dass_karambir: #Allah_Kabir
गंगा काठे घर करे,पिवे निर्मल नीर।
मुक्ति नहीं हरि नाम बिन,ये कह रहे साहेब कबीर।।
कुम्भस्नान पर पहले नहाने…",none
RT @mahendra899: पूरा विडियो देंखे और कांग्रेस की हिंदुओ के प्रति नफरत का खुद ही मूल्यांकन करें। https://t.co/78Jlytchxr,hateful
RT @agrwal_akhil: ये कश्मीर नहीं ये पश्चिम बंगाल जहाँ #TMC के गुंडे हिंदू नागरिकों पर पत्थर चला रहे जिससे वो वोट ना कर सके #MamataBanerjee…,hateful
"RT @AmitShah: मैंने सार्वजनिक जीवन में अरविन्द केजरीवाल जितना पाले बदलने वाला आदमी नहीं देखा।

अन्ना को धोका देकर राजनीति में आ गये।

सरका…",hateful
"#MasoodAzhar को भारत के #चुनाव के समय #GlobalTerrorist की सूची में डाल कर #UNSC ने सीधा-सीधा #मोदी को #चुनाव में फायदा पहुचाने  की कोशिश की है। ये #code of conduct का violation है।

~भड़की हुई #पाक प्रेमियों की गैंग।",offensive
"RT @MayankM59414320: अरे फिर से मोदी आएगा, रे आएगा
सबके दिल पर छाएगा
फिर से करेगा सारा इंडिया दिल से स्वीकार,
#फिर एक बार मोदी सरकार
माँगे…",none
"@_Its_Butterfly_ 👍♦️👍♦️👍

एहसास थोड़े कम लिखने होंगे अब से...

दिल को शिकायत है कि हम चुगली करने लगे हैं..!! https://t.co/YkDrXCDZpV",none
RT @SunainaLove25: जब होटल ना मिले तो स्कूल में ही कुछ करना पड़ता है.. हवस की आग ही कुछ ऐसी हैl https://t.co/rv7EVvEIRi,none
"RT @MySelfSTripathi: ये सब तो २३के बाद साफ हो जाएगा।
पर एक बात यहां पर कहना चाहता हूं के 
इस क्लाइमैक्स के अंत लोग मोदी जी को ही देखना चाह…",none
"@RubikaLiyaquat ये ट्वीट किसी कार्यकर्ता ने किया होगा। इस बात का क्या प्रमाण हैं कि राहुल गांधी ने किया हैं।

सही कहा ना मैंने?",none
RT @SoniyaGupta69: मैंने कभी कार में चुदाई नहीं करवाई है लेकिन यह वीडियो देखने के बाद मन कर रहा है     https://t.co/Xk9uYijmRD https://t.co…,profanity
@sana_100k वरना kiss👄💋 करोगी क्या❓ 😜😜😜 https://t.co/6PNPU7Awyb,none
"RT @rajanandbjp: यूएन ने #MasoodAzhar को वैश्विक आतंकी घोषित किया उसके त्वरित परिणाम कुछ इस तरह है

1.सोनिया और राहुल को आज रात नींद नहीं आ…",none
"RT @narendramodi_in: किसानों का 2 लाख तक का कर्ज माफ होना था।

किसानों के घर आज पुलिस आ रही है, बैंक किसानों को कर्ज नहीं दे रहे, और ये कह…",none
RT @Fussy_Ca: ये कॉन्फिडेंस चाहिए लाइफ में 😂 खुद ने 60 महीने से पगार नही देखी और दूसरो की पगार काटने की बात करता है 😂 https://t.co/2WAUpOSr…,none
"RT @zakykha: इन बादलों से दोस्ती अच्छी नहीं फ़राज़

कच्चा तेरा मकान है कुछ तो ख्याल कर!

@AacharyaSahiiL @Cruelsmoker @RiituS @kingali22577…",none
"RT @RoyalHindustani: अपनी माँ के साथ साथ सभी की माँ का सम्मान करे और उनका भी सम्मान करे जो भविष्य में माँ बनेंगी, स्त्री हर स्वरूप में पूज…",none
"RT @Sunnydeolsir: 130 साल पुरानी पार्टी। और नेता केवल 3, राहुल, प्रियंका और सोनिया।

बाकि सब चमचा गिरी के बोझ तले दफ़न😹😹
#JeetegaToModiHi",none
"RT @kiran_patniak: तेजबहादुर के वकील बोले- नरेंद्र मोदी के लिए 'चुनाव आयोग' ने सारे नियमों की धज्जियाँ उड़ा दी!!

सड़कों पे बड़ी लड़ाई जरू…",hateful
"@Goldenthrust क्योंकि वह स्वयं को उनके मज़हब के प्रति आस्थावान दिखाना चाहता है या हो सकता है यह ""हलाला"" की पैदाइश ही हो ।",none
"RT @bqPPYmyzm3jjXTB: आजाद भारत का पहला आतंकवादी हिन्दू था और उसका नाम नाथूराम गोडसे है: कमल हासन...
सूअर+गीदड़ों की मिक्स और नाजायज औलाद कम…",hateful
"@FunKeyBaat और सर, मानशिकता नहीं, मानसिकता होती है, आप तो हिन्दी के ज्ञयानी हो, खुद तो सही लिखना सीखो",none
"RT @sambit_swaraj1: 👆👆तोते उडे हुए दिखाई दे रहे हैं??
चेहरा देख कर कोई अच्छा सा Comments..
तो आपका बनता हैं?? 😂😂😂 https://t.co/BCwKv7Y5gE",none
"RT @RakshaMantri: भाजपा ने पिछले पांच साल केवल जनता को गुमराह करने का काम किया - श्री @yadavakhilesh जी (बाराबंकी)
#MahaGathbandhan से #Mah…",none
"@narendramodi हर हर मोदी घर घर मोदी 
अबकी बार फिर मोदी सरकार",none
@DeadpoolSA Haan ye to hai subah uthne se fresh feel hota par chuttiyon me aankh nahi khulti 😂,none
"RT @OpIndia_in: रवीश कुमार को राहुल गाँधी के साथ, जेठ की दुपहरिया में खुले आसमान के नीचे इंटरव्यू करते हुए देखा तो ख्याल आ गया कि यह बंदा इ…",none
"RT @Gaytri100: #TuesdayThoughts 
ज्ञान है यह ऐसा 21 ब्रह्मांड में भी नहीं है ऐसा?
 जिसे सुनकर पूरे भारत क्या विश्व में खलबली मची हुई है यह…",none
"माना दुनियाँ बुरी है सब जगह धोखा है,
लेकिन हम तो अच्छे बन सकते है
हमें किसने रोका है..!!

रिश्ते, प्यार और मित्रता हर जगह पाये जाते हैं,

परन्तु ये ठहरते वहीं हैं – जहां पर इन्हें आदर मिलता है ।।

कई बार तबियत दवा लेने से नहीं,

हाल पूछने से भी ठीक हो जाती है!!",none
@yadavakhilesh घर में घुसकर मारने की बात हुई थी मरवाने कि नहीं मोदी जी,offensive
RT @akshaykumaa: मसूद अजहर को #UN द्वारा अंतर्राष्ट्रीय आतंकी घोषित किये जाने का श्रेय मोदीजी की विदेश नीतियों को नही दिया जाना चाहिये ! ये…,none
@YasminKidwai @Javedakhtarjadu और बुर्क़े मे आतंकबादी आकर अगर तुम्हें थोक दे तो क्या लोजिक के किदवई अना,hateful
@manakgupta गोबर है आप,offensive
"@ashokgehlot51 अपनी माँ को कोई भी डाकण नही कहता है । जनता वही है, देश वही है,  कांग्रेस पार्टी जिसका पुरे भारत में एक छत्र राज था, पिछले चुनाव में 44 पर टिकी और अब कितनी छलांग लगाती है, 23 मई को सामने आ जायेगा ।इसके लिए मोदी जिम्मेवार है तो बीजेपी के लिए गर्व की बात है । राहुल की कमी नही है ।",none
"RT @YogendraDass6: #HappyMothersDay2019
परमेश्वर कबीर जी गर्भ में भी हमारी रक्षा करते हैं जिस काम को माता नहीं कर सकती अर्थात कबीर साहिब ही…",none
@nitin_gadkari घर के अंदर रहनेवाले आंतकीयो को हम मार नहीं सकते तो बाहर के आंतकवादी को कैसे मारेंगे,offensive
@AnupamkPandey Ask Him Sooji Hai Kya??,profanity
"RT @keshavyadaviyc: वोट देने से पहले याद रखे शहीदों का अपमान करने वाली पार्टी बीजेपी और उसके उम्मीदवारो को मुँह की खिलानी है। 
#BhopalLoksa…",hateful
"RT @narendramodi_in: हर गरीब बहन के घर पर रसोई गैस मिले

हर गरीब परिवार को हर वर्ष 5 लाख रुपए तक का मुफ्त इलाज मिले

इसके लिए हमने पाँच साल…",none
"समस्या को सही से समझना ही समस्या का हल निकाल लेने के बराबर हैं। क्यो समस्या को सही से समझना जरूरी हैं, और कैसे समस्या का समाधान निकाले ये जानने के लिए ये विडियो पूरा जरूर देखे।😇😇
https://t.co/4bSokNuhJ3",none
"RT @MadhuTripat14: चीन ने मसूद अजहर को आतंकी घोषित
 करके  आचार संहिता का उल्लंघन 
किया ..
मोदी  जी को लाभ पहुंचाने के लिए 

सूरजेवाला ऐसा न…",none
माँ के संस्कार ही बच्चे के जीवन में काम आते हैं  जैसै माँ महँगीबा  बापूजी को ईश्वर के प्रति दृढ़ विश्वास बढ़ाने के लिए मक्खन मिश्री रखकर कहती थी ये भगवान ने प्रसाद दिया है #HappyMothersDay,none
"RT @07bi2f7dhP3sJBD: #Allah_Kabir
इस पूरी पृथ्वी ही नहीं बल्कि 21 ब्रह्मांड में संत रामपालजी के अलावा खुदा कहो राम कहो अल्लाह कहो गुरु कहो…",none
"पुरूषों को लगता है तमाम औरतें दिमागीतौर पर अपाहिज गायें हैं जिन्हें उपदेशों,निर्देशों या सुझावों के टहोके से चलाया जाना जरूरी है....वहां सृष्टि खतरे में पड जाएगी.
या कहीं उनकी सत्ता खतरे मों पडेगी??
😕😕",none
"RT @Aastha9305: दो हजार छेदों वाली टोपी को पहने नेताओं को देखने के लिए आंखें तरस रही हैं, कहाँ  छुपे हुए हो धूर्त निकम्मे धोखेबाज़ छद्म से…",hateful
RT @Sumita09445393: @ShilpiSinghINC काश नासा वाले तेरा सिर पीटते ।कोई फायदा नहीं तब भी कुछ नहीं मिलता सिवाय भूसे के। जैसा इनका राजा🦉 वैसे…,offensive
"@ShekharGupta नहि ,ऐसा कुछ भी नहि होने वाला ,कोई ब्राह्मण क्या कोई बच्चा भी ऐसे क़दम के विरुद्ध नहि ।जो भी है वह बस हवा है ।"" कुछ तो लोग कहेंगे ,लोगों का काम है कहना ""।जिनको कुछ काम नहि बैठे बैठे खाने की लात लगी है वह अपना दर्द बयान करता है लेकिन उनके दर्द को लोग अच्छे से समझते है ।",none
"RT @kunwarji_rt: आए थे जब तो नादान थे हम
हर जगह हर लोग से अनजान थे हम
जब पास आए किसी के तो दोस्ती हो गई
हर दिन हर पल पूरी मस्ती हो गई
दिल…",none
"RT @ashokshrivasta6: आतंकवाद से लड़ना है तो जड़ पर चोट करो जैसे श्रीलंका कर रहा है। -
BBC News हिंदी - श्रीलंका में मस्जिद में सुनाए जाने…",none
"RT @pankajgupta: चाँदनी चौक लोकसभा की जनता अपने मुख्यमंत्री अरविंद केजरीवाल जी का इंतज़ार कर रही है, कुछ देर में वो पहुँच रहे है, रोड शो शु…",none
"भाजपा 2014 में नहीं जीतीे होती तो राहुल के जीजा ने तो अब तक अपना एक खुद का राज्य बना लिया होता जिसका नाम होता जीजांचल प्रदेश😉

#ModiHiAayega",offensive
"RT @seematri6: @RubikaLiyaquat प्रियंका के सामने ये परफार्मेंस कैसे दिया गया ? ? जबरदस्ती ? ? उनकी सहमति थी, ये बाकायदा organize था, तभी तो…",none
"@ZeeNewsHindi ऐसे होगा न्याय
@RahulGandhi",none
"RT @NyLahBaLoch: ये तो अच्छा हुआ मोदी सरकार ने
मसूद अजहर को नही मार गिराया!

वरना कांग्रेस कहती, 
हमने तीन बार पहले ही मसूद अजहर को मार गि…",none
"RT @man1376: @ZeAdvice फोकट में ही, आप नहीं करोगी?",none
RT @alok_ajay: अरे @RahulGandhi जी और @yadavtejashwi छठे चरण चल रहे हैं आँख खुली या अभी भी शतुर्मुर्ग !! मोदी मय माहौल इसी को कहते हैं । बि…,offensive
@2Suhana25 @sardanarohit सुहाना सुलग तो तेरी रही है और अपना गणित सही करो 25 मई नहीं 23 मई। इसी दिन सभी चमचें आत्महत्या कर लेंगे जिसमे तेरा नाम भी होगा। #फिरएकबारमोदीसरकार,hateful
@aashishsy दलाल,profanity
"@Goldenthrust मैने इनको वोट नही दिया इसलिए नाराज़ है
Dr के पी यादव जीत रहे है महाराज तो गयो https://t.co/QezzzlcYKk",none
"RT @AnsariK786: ये तो कोई मूर्ख ही कह सकता है कि मोदी ने पिछले 5 सालों में कोई सरकार चालाई है।

दो गुजराती पूँजीपीतयों अम्बानी और अडानी ने…",offensive
"बाकि तो जो है वो है 🤔 पर 

ये महिला पत्तलकार पीनाज त्यागी की 
इस समय हालत वो ही हो गयी ना की 

"" रजिया फंस गयी गुंडों मे "" 

ये दो हरामी तो राजनीति और पत्तलकारी 
के अमरीश पूरी और प्रेम चोपडा है ही !",profanity
आवारा कुत्ते और गाय हर सड़क पर थोक में देखे जा सकते हैं। प्रशासन सीधे तौर पर चरमरा गया है और अब माननीय आप के पास दो वर्ष ही कार्य कर के दिखाने हेतु बचे हैं तो अपेक्षा है आप कुछ तो करेंगे i @myogiadityanath @rajnathsingh,none
"RT @AacharyaSahiiL: तो मैंने कहा कोई बात नहीं टूथब्रश लेकर बटन के नीचे की तरफ मारो
कई बार कार्बन जम जाता है इसलिए बटन काम नहीं करता है
इस प…",none
"RT @news24tvchannel: #DelhiDangal अरविंद केजरीवाल का विवादित बयान, बोले- हर्षवर्धन और मनोज तिवारी अंग्रेजों की औलाद हैं।

#LokSabhaElection…",offensive
"अपनें #किरदार को 
ऐसे निभाओं कि 
दुनियाँ से चले जाने के बाद भी
लोगो के दिलों में  जिंदा रहे 

#मालती
#बाँसुरी",none
"भारत के आगे झुक गया चीन, मसूद अजहर को घोषित किया गया वैश्विक आतंकी | IndianSys https://t.co/lykAqayTMS",none
@ashuvaani @avanindra43 हमरे सुल्तानपुर में था काहे नहीं आये,none
"RT @terikahkelunga: “मोदी जी 22 घंटे काम करते हैं और 3 घंटे सोते हैं”

मतलब दिन में 25 घंटे🧐 मैं तो पहले से कह रहा हूँ राहुल पैदा नहीं हुआ…",offensive
@aajtak सर आतंकवादी नही कह सकते,none
"@sunilkjain6 आंखें बंद करने के बाद मेरे मानस पटल पर
कुछ धुंधली धुंधली तस्वीर सामने आती है
जैसे लगता है मैं भाग रही हूं पीछे मां दौड़ रही है और पकड़ भी लेती है और बाल में तेल लगाती है दो चोटी करती है ताकि मेरे बाल बिखरे ना।
""मेरे मन"" मे आज यही चल रही है।और कुछ
नहीं। यादें हैं आ ही जाती है।🙏🙏",none
"चुनाव आयोग व बीएसएफ़ की भूमिका संदिग्ध, EC मोदी के लिए यह सबकुछ कर रहा है : SC के वकील नितिन मेश्राम https://t.co/orrZp1BMxI https://t.co/DPkG6Jl5qS",none
"RT @BJP4India: इस बार ये चुनाव मोदी या भाजपा नहीं लड़ रही है बल्कि ये पहला चुनाव मैं देख रहा हूं जो देश की जनता लड़ रही है, देश का गरीब लड़…",none
RT @nidhitripathi92: पिछले 15 दिनों में कर्नाटक में दो छात्राओं की बलात्कार के बाद हत्या कर दी गई है। ये घटनाएँ मन विचलित करने वाली हैं। का…,none
"RT @Apurva338614: आदमी कितना भी..

बडा सेलिब्रिटी हो, कांग्रेस  मे शामिल होने के बाद 
उसकी इज्जत दो कोडी की भी नही रहती.!!

😂😁😂 (Urmila Mat…",none
"RT @icyber_soldier: ब्रेकिंग न्युज::

मसुद अजहर को आंतकी घोषित करवाने के लिये मनमोहन सिंह नें युएन को दी थी धमकी

सख्त लहजे में धमकी देते…",none
"RT @BJP4India: हमारा देश गलती माफ करता है लेकिन झूठ और विश्वासघात को कभी माफ नहीं करता है।

यहीं इनके 70 साल से काम करने का तरीका है।

पहले…",none
"मसूद अजहर ग्लोबल आतंकी घोषित, भारत की बड़ी कूटनीतिक जीत https://t.co/yvEGjppupZ",none
"RT @MajorPoonia: बच्चों से गाली गलोच करवाते देखकर शायद  PM श्री @narendramodi जी मैडम @priyankagandhi  वाडरा जी से सिर्फ़ इतना ही कहते 👇

न…",none
"BREAKING NEWS: आतंकवाद के खिलाफ मोदी सरकार की बड़ी कामयाबी, मसूद अजहर ग्लोबल आतंकी घोषित मोदी हैं तो मुमकिन है
@BJP4India",none
RT @sonamJain001: @RahulGandhi मैं चुनाव आयोग का मेंबर होता तो तेज़ प्रताप से NOC लेने कि बज़ाय पहले मोदी को बोलता कि अपनी बीवी से NOC लेकर…,offensive
RT @GSatusingh: @RahulGandhi देश के अगले प्रधानमंत्री राहुल गांधी जिंदाबाद राहुल गांधी जिंदाबाद राहुल गांधी जिंदाबाद राहुल गांधी जिंदाबाद…,none
RT @Tanveershaikh87: जब सच्चे पत्रकार से पाला पड़ता है। तो यही होता। यहाँ ये सवाल नहीं था। के आप आम खाते है। या नहीं। यहाँ सवाल 2002 दंगे…,none
"RT @RSSorg2: तीन Percent आबादी वाले सिख कभी नहीं कहते कि सिख ख़तरे में हैं!
ये हिन्दू ना जाने कौन से खतरे में है 😎
@priyankagandhi @LambaAl…",none
"@ArvindNSharma3 @RenukaJain6 @priyankagandhi दोनों भाई बहन को तमीज़ क्या हे पता नहीं ,बेशर्मी की हद हे",offensive
"RT @Cute_____PRINCE: 🇮🇳गुरु का दीवाना प्रिंस🇮🇳
मेरी इबादतों को ऐसे कबूल कर ऐ मेरे सतगुर की सजदे में मैं झुकूं और मुझसे जुड़े हर रिश्ते की…",none
"RT @yadavakhilesh: छठे चरण के मतदान के बाद झूठ के बादल और जुमलों की काली घटाएँ भी भाजपा को जनता के रेडार से नहीं बचा पा रही हैं। 

भाजपा के…",none
"झुकती है दुनिया झुकाने वाला चाहिए ! 💪💪

चीन को पूरी दुनिया के सामने झुका देना भारत की अब तक की सबसे बड़ी कूटनीतिक जीत में से एक है ! 💪👏👏

पता करो मसूद अज़हर जिन्दा भी है की नही ??  बालाकोट के बाद से मैं इसे मारा हुआ मान रहा हूँ ! 😂😂😂

मोदी है तो मुमकिन है। 
🇮🇳जय हिन्द🇮🇳",none
"RT @LaxmikantKabra: अब तो चीन को भी मालूम पड़ गया कि #आएगा_तो_मोदी_ही, इसीलिए ना चाहते हुए भी #MasoodAzhar को ग्लोबल आतंकी घोषित करने पर रा…",none
@SirPareshRawal मुझे ईस बात मे संदेह नही है कोलकत्ता की CM कोलकत्ता को पाकिस्तान बनाना चाहती हैं..,offensive
@IndiaTVHindi @myogiadityanath @SushantBSinha जरूर यही होगा।,none
RT @sambit_swaraj1: राजनीति के दंगल में अगर एक पार्टी 'चौकीदार चोर है' ट्रेंड करवा रही है और सोच रही है कि इस पर पलटवार नहीं होगा तो यह उन…,hateful
"RT @ajitmms: #टाइम_मैगजीन के 
         विरोध में भक्त इतने भड़के हुए हैं कि कोई अगर टाइम भी पूछता है !

         तो उसे भी गालियाँ देने लग…",none
"RT @SanjayTripathi_: उधर पप्पू हैलीकॉप्टर ठीक करता है और इधर महान वैज्ञानिक बादलों में रडार काम नही करता की जानकारी देते हुए 😃😃

#Modi_Fail…",offensive
"@chitraaum अरे रखते होगे तुम वीटो पावर 
 
हमारे पास जो वीटो है और जो पावर है नाम तो सुना ही होगा

नरेंद्र दामोदर दास मोदी(56"")😘😘😘🇮🇳🇮",none
"RT @Habib_Hasan_: भक्तो ये मोदी की जीत नहीं ये तुम्हारे जीजा की वजह से मसूद अजहर आतंकवादी घोषित हुआ 

इन्हे कहते हैं देश भक्त,SIR आपने कलाम…",hateful
RT @TruptipSharma: @NarayanPremSai लोग तो कुछ भी कहेंगे लोगोंका काम है कहना इन बेकार की बातों को नजर अंदाज कर देना चाहिए और अपने लक्ष्य की…,none
"@chipmunnks @Gajendr36101266 मेरे घर में मेरा भाई , मेरे फूफा उनका भाई सब पुलिस में है 😊",none
"RT @yadavdimples: @RahulGandhi भाजपा भी गजब पार्टी है:
◆ आतंकी इनकी साध्वी है
◆ आसाराम इनका संत है
◆ रामरहीम इनका गुरु है
◆ कुलदीप सेंगर इन…",hateful
जब तक हिंन्दु समाज के लोग सेकुलर वाद से बाहर नहीं निकलते तब तक ऐसा ही होता रहेगा.,none
RT @myogiadityanath: बस्ती में जनसभा को संबोधित कर रहा हूँ ... https://t.co/AwqXVDu7e8,none
@Shikha564 आप भी हद्द करते हो। वो केजरीवाल हैं। अब ये ही देखो। https://t.co/6nQ8OsVzSm,none
"RT @tanhadil1981: 🗣अब ये किसने किया बे🤔😬शर्म करो कुछ तो😎
@MamataOfficial मोमता जी pls किसी पे FIR मत कोरना😂मज्ज्मत करते है हम इस घिनोने कृ…",none
"RT @MASisodia1: @BBCHindi जब भगत सिंह जेल में थे, तब कोई कांग्रेसी मिलने नहीं जाता था।
मोदी जी उस टाइम खाना लेके जाया करते थे अंग्रेजों के…",none
a15sun insouciant555 Mujha pata hai kis na bola hai 😂😂😂 uska baat maat shuno😊😊😊,none
